=================================================================================================
t1[s]                t2[s]                t3[s]                t4[s]                phi[s]
=================================================================================================
1539550193.423215718,1539550193.430215803,1539550193.430267413,1539550193.435872532,+0.000697494
1539551220.884150698,1539551220.893547928,1539551220.893598206,1539551220.898757381,+0.002119064
1539552253.612398633,1539552253.619543979,1539552253.619593989,1539552253.627041620,-0.000151038
1539553291.210560607,1539553291.218687247,1539553291.218738382,1539553291.222962623,+0.001951218
1539554327.423207422,1539554327.432750202,1539554327.432801162,1539554327.436610314,+0.002866864
1539555370.346620201,1539555370.362221829,1539555370.362272502,1539555370.367356618,+0.005258799
1539556405.014936192,1539556405.031022083,1539556405.031072775,1539556405.034297881,+0.006430387
1539557438.618273999,1539557438.628256316,1539557438.628296302,1539557438.630847889,+0.003715396
1539558464.334257743,1539558464.342904028,1539558464.342955974,1539558464.345666025,+0.002968192
1539559503.423121595,1539559503.431949075,1539559503.431990921,1539559503.435657366,+0.002580523
1539560534.997279682,1539560535.006511804,1539560535.006561911,1539560535.017409398,-0.000807643
1539561563.186936706,1539561563.195529833,1539561563.195579563,1539561563.198563111,+0.002804875
1539562591.423215717,1539562591.431458889,1539562591.431508725,1539562591.434466969,+0.002642512
1539563629.014252841,1539563629.022377578,1539563629.022427959,1539563629.025800078,+0.002376318
1539564656.580868632,1539564656.591911433,1539564656.591960224,1539564656.594863764,+0.004069567
1539565685.943515545,1539565685.952647680,1539565685.952698132,1539565685.957201094,+0.002314687
1539566711.364337544,1539566711.374103660,1539566711.374152630,1539566711.379168552,+0.002375126
1539567742.996282301,1539567743.007338725,1539567743.007389230,1539567743.010219725,+0.004112959
1539568777.264411973,1539568777.280356059,1539568777.280408672,1539568777.283429244,+0.006461859
1539569811.854596403,1539569811.866520292,1539569811.866571303,1539569811.869259911,+0.004617691
1539570844.300325944,1539570844.311280870,1539570844.311330624,1539570844.315016377,+0.003634691
1539571876.592394643,1539571876.603022872,1539571876.603072777,1539571876.605460457,+0.004120350
1539572907.376349489,1539572907.386946284,1539572907.388702709,1539572907.392053249,+0.003623009
1539573948.249459794,1539573948.260050223,1539573948.260100547,1539573948.262387277,+0.004151940
1539574981.665798141,1539574981.678392234,1539574981.678440969,1539574981.683048085,+0.003993511
1539576023.597594489,1539576023.609452887,1539576023.609502728,1539576023.616758379,+0.002301455
1539577061.866087395,1539577061.879252525,1539577061.879303818,1539577061.882698339,+0.004885316
1539578102.140053062,1539578102.149299183,1539578102.149347863,1539578102.153939503,+0.002327204
1539579145.521922911,1539579145.532856587,1539579145.532907340,1539579145.542888869,+0.000476122
1539580177.451712416,1539580177.469371474,1539580177.469422458,1539580177.473859925,+0.006610751
1539581211.533309646,1539581211.542908111,1539581211.542957993,1539581211.547758206,+0.002399206
1539582242.706157633,1539582242.714218830,1539582242.714270475,1539582242.719085425,+0.001623154
1539583280.559709351,1539583280.590589009,1539583280.590644458,1539583280.595383230,+0.013070464
1539584321.215330488,1539584321.221423816,1539584321.221474980,1539584321.226137573,+0.000715256
1539585361.204111507,1539585361.213063356,1539585361.213114410,1539585361.217944346,+0.002060890
1539586390.703223734,1539586390.712155034,1539586390.712210258,1539586390.717095635,+0.002022982
1539587434.219503282,1539587434.227341360,1539587434.227385231,1539587434.235198505,+0.000012517
1539588460.629141048,1539588460.635763222,1539588460.635813319,1539588460.640974951,+0.000730157
1539589504.479899119,1539589504.485981778,1539589504.486031603,1539589504.491734218,+0.000189900
1539590542.594234905,1539590542.599269512,1539590542.599320628,1539590542.605893860,-0.000769258
1539591575.171191508,1539591575.177537946,1539591575.177597783,1539591575.184090295,-0.000073075
1539592601.423220335,1539592601.428479450,1539592601.428530798,1539592601.436692179,-0.001451254
1539593637.802614391,1539593637.807666351,1539593637.807717238,1539593637.814903488,-0.001067162
1539594678.793940286,1539594678.800209692,1539594678.800263344,1539594678.811572613,-0.002519846
1539595713.771966850,1539595713.779133767,1539595713.779185897,1539595713.785628957,+0.000361919
1539596744.690334438,1539596744.696653237,1539596744.696704916,1539596744.702273483,+0.000375152
1539597785.958485480,1539597785.964588838,1539597785.964641950,1539597785.969811200,+0.000467181
1539598811.919631360,1539598811.928136322,1539598811.928186126,1539598811.932686483,+0.002002358
1539599840.423136921,1539599840.432203184,1539599840.432257274,1539599840.435822987,+0.002750278
1539600866.847949909,1539600866.856870103,1539600866.856921717,1539600866.860090045,+0.002875924
1539601900.835134364,1539601900.845101353,1539601900.845151486,1539601900.848155533,+0.003481507
1539602929.148682102,1539602929.159541197,1539602929.159592872,1539602929.161742960,+0.004354477
1539603963.014068044,1539603963.025688936,1539603963.025739120,1539603963.027673014,+0.004843473
1539605004.423215404,1539605004.433685643,1539605004.433736027,1539605004.438323170,+0.002941489
1539606043.015920231,1539606043.026682367,1539606043.026733569,1539606043.029002086,+0.004246831
1539607077.423213524,1539607077.432477699,1539607077.432527371,1539607077.440752522,+0.000519514
1539608113.956778007,1539608113.964962690,1539608113.965005182,1539608113.968177380,+0.002506256
1539609145.931109159,1539609145.939041570,1539609145.939091917,1539609145.944947727,+0.001038313
1539610176.314340937,1539610176.323819402,1539610176.323869662,1539610176.328192317,+0.002578020
1539611202.457025640,1539611202.466623620,1539611202.466674014,1539611202.471180037,+0.002546072
1539612240.566529448,1539612240.574779250,1539612240.574829014,1539612240.580926708,+0.001076102
1539613271.656973885,1539613271.664303395,1539613271.664353550,1539613271.669067104,+0.001307964
1539614308.017049393,1539614308.027356912,1539614308.027403802,1539614308.033042165,+0.002334595
1539615349.255318991,1539615349.286454804,1539615349.286503141,1539615349.291452043,+0.013093591
1539616387.004146977,1539616387.010743668,1539616387.010794552,1539616387.015525307,+0.000932932
1539617429.191935112,1539617429.209951778,1539617429.210002034,1539617429.214223754,+0.006897449
1539618460.866994391,1539618460.878796385,1539618460.878846973,1539618460.882573410,+0.004037738
1539619489.077045655,1539619489.088408488,1539619489.088461785,1539619489.091914996,+0.003954887
1539620529.847044106,1539620529.856945044,1539620529.856997325,1539620529.860362472,+0.003267884
1539621570.282894719,1539621570.295640891,1539621570.295690866,1539621570.299097643,+0.004669785
1539622610.209883557,1539622610.220235114,1539622610.220301770,1539622610.223676295,+0.003488660
1539623652.517639880,1539623652.529972788,1539623652.530014456,1539623652.535526847,+0.003410339
1539624691.493639866,1539624691.507856873,1539624691.507906924,1539624691.512514116,+0.004804850
1539625717.240274001,1539625717.499308522,1539625717.499358783,1539625717.502136270,+0.128128648
1539626751.887544318,1539626751.898430642,1539626751.898474991,1539626751.900887687,+0.004236698
1539627784.986165495,1539627785.000281776,1539627785.000331884,1539627785.003078886,+0.005684614
1539628809.605582586,1539628809.614895081,1539628809.614945870,1539628809.617628572,+0.003314972
1539629852.898642574,1539629852.908839970,1539629852.908892802,1539629852.912238757,+0.003425717
1539630880.243453311,1539630880.253144064,1539630880.253195998,1539630880.259257078,+0.001814842
1539631922.886599493,1539631922.897262613,1539631922.897304899,1539631922.900603744,+0.003682137
1539632950.593097906,1539632950.603584398,1539632950.603637385,1539632950.610940195,+0.001591802
1539633979.079719712,1539633979.091715413,1539633979.091765586,1539633979.096676750,+0.003542185
1539635016.653303620,1539635016.664733504,1539635016.664786453,1539635016.670554873,+0.002830625
1539636057.519487998,1539636057.528457245,1539636057.528507869,1539636057.531025508,+0.003225803
1539637081.868764642,1539637081.878938289,1539637081.878986613,1539637081.883244002,+0.002958059
1539638111.423761216,1539638111.434027445,1539638111.434078451,1539638111.438355623,+0.002994537
1539639137.612895217,1539639137.621672941,1539639137.621722621,1539639137.625191414,+0.002654433
1539640162.012280437,1539640162.022308147,1539640162.022359480,1539640162.025872405,+0.003257275
1539641198.752188221,1539641198.759643702,1539641198.759696357,1539641198.763725102,+0.001713395
1539642225.139864002,1539642225.147870953,1539642225.147915452,1539642225.152463162,+0.001729608
1539643249.714314846,1539643249.725957802,1539643249.726007999,1539643249.733088539,+0.002281189
1539644282.959706248,1539644282.972389265,1539644282.972439934,1539644282.977705103,+0.003708959
1539645320.919534276,1539645320.927221833,1539645320.927268147,1539645320.936192511,-0.000618458
1539648421.659023403,1539648421.665302457,1539648421.665353126,1539648421.672008301,-0.000187993
1539649465.285326669,1539649465.289467068,1539649465.289519778,1539649465.296972660,-0.001656294
1539650509.027118133,1539650509.033473582,1539650509.033523645,1539650509.040984726,-0.000552893
1539651552.184018381,1539651552.188715754,1539651552.188766134,1539651552.195784942,-0.001160741
1539652587.163880511,1539652587.174463377,1539652587.174512577,1539652587.181095189,+0.002000093
1539653630.931121387,1539653630.936902874,1539653630.936952387,1539653630.946365873,-0.001816034
1539654665.995890624,1539654666.006913150,1539654666.006966046,1539654666.012272602,+0.002858043
1539655695.378034190,1539655695.386886049,1539655695.386932015,1539655695.393812107,+0.000985861
1539656724.878679911,1539656724.888573719,1539656724.888628986,1539656724.892111238,+0.003205657
1539657749.355080688,1539657749.364530212,1539657749.364581420,1539657749.369061699,+0.002484679
1539658787.798022297,1539658787.808629121,1539658787.808677366,1539658787.812400438,+0.003441930
1539659824.370178449,1539659824.386669328,1539659824.386718801,1539659824.388053588,+0.007578015
1539660859.978605907,1539660859.993564073,1539660859.993615760,1539660859.994268777,+0.007152557
1539661896.793964605,1539661896.811628107,1539661896.811680346,1539661896.812095498,+0.008624196
1539662930.664187430,1539662930.680432145,1539662930.680482069,1539662930.677869730,+0.009428501
1539663971.007056625,1539663971.021126493,1539663971.021177633,1539663971.019635465,+0.007805943
1539664995.460825202,1539664995.474597246,1539664995.474647681,1539664995.472334115,+0.008042812
1539666039.888871146,1539666039.901670886,1539666039.901720406,1539666039.901336302,+0.006592035
1539667075.540792036,1539667075.552926095,1539667075.552981322,1539667075.552389227,+0.006363153
1539668113.568867169,1539668113.580212919,1539668113.580256618,1539668113.582118909,+0.004741669
1539669155.582936340,1539669155.589477959,1539669155.589521680,1539669155.594758713,+0.000652313
1539670191.331760884,1539670191.335913444,1539670191.335956739,1539670191.343436846,-0.001663804
1539671218.427201633,1539671218.437862498,1539671218.437914950,1539671218.448430259,+0.000072598
1539672255.791987038,1539672255.789900053,1539672255.789951341,1539672255.803678893,-0.007907271
1539673280.715338903,1539673280.709939129,1539673280.709989952,1539673280.726617477,-0.011013627
1539674316.027428530,1539674316.020804738,1539674316.020854856,1539674316.040792764,-0.013280869
1539675359.528774255,1539675359.518603772,1539675359.518654135,1539675359.540819486,-0.016167879
1539676388.977084622,1539676388.973380945,1539676388.973442049,1539676389.000219245,-0.015240431
1539677415.878051787,1539677415.875915290,1539677415.875966817,1539677415.898189659,-0.012179613
1539678445.393839619,1539678445.385593057,1539678445.385648271,1539678445.405572915,-0.014085531
1539678964.785737859,1539678964.779589860,1539678964.779634123,1539678964.798361463,-0.012437582
1539679478.484624429,1539679478.478703251,1539679478.478754337,1539679478.496088983,-0.011627913
1539679998.549888599,1539679998.545118739,1539679998.545169753,1539679998.561142222,-0.010371089
1539680513.356550536,1539680513.353728009,1539680513.353773920,1539680513.371652038,-0.010350347
1539681035.120746031,1539681035.117757864,1539681035.117807683,1539681035.131952527,-0.008566618
1539681551.770674083,1539681551.770031821,1539681551.770082216,1539681551.782762118,-0.006660938
1539682072.427018504,1539682072.428286441,1539682072.428336957,1539682072.439786535,-0.005090714
1539682593.723233985,1539682593.723596609,1539682593.723641543,1539682593.734030270,-0.005012989
1539683110.319998731,1539683110.328034627,1539683110.328087690,1539683110.337479266,-0.000677824
1539683630.132945681,1539683630.136434073,1539683630.136492680,1539683630.145154610,-0.002586842
1539684151.226119578,1539684151.230481425,1539684151.230534320,1539684151.238917253,-0.002010584
1539684664.321806604,1539684664.326222002,1539684664.326274054,1539684664.333477472,-0.001394033
1539685177.142584637,1539685177.147916607,1539685177.147965603,1539685177.154605294,-0.000653863
1539685696.067366657,1539685696.073865665,1539685696.073914488,1539685696.082660769,-0.001123548
1539686208.540607217,1539686208.548536843,1539686208.548590559,1539686208.554207910,+0.001156211
1539687236.379641312,1539687236.386763731,1539687236.386834501,1539687236.392904250,+0.000526309
1539688272.552438816,1539688272.560669210,1539688272.560720382,1539688272.565221297,+0.001864791
1539689313.193039850,1539689313.202003266,1539689313.202053550,1539689313.206069255,+0.002473831
1539690345.182554633,1539690345.192443367,1539690345.192493754,1539690345.196406374,+0.002987981
1539691380.328547386,1539691380.339703287,1539691380.339754280,1539691380.343884111,+0.003512979
1539692409.634234461,1539692409.652407800,1539692409.652458141,1539692409.655633888,+0.007498860
1539693435.423212416,1539693435.435814435,1539693435.435860540,1539693435.440228891,+0.004116774
1539694467.541520834,1539694467.550139951,1539694467.550173162,1539694467.554507442,+0.002142310
1539695508.548937354,1539695508.557352940,1539695508.557400548,1539695508.562632291,+0.001591921
1539696544.763464014,1539696544.775693340,1539696544.775747434,1539696544.782747339,+0.002614856
1539697585.014744910,1539697585.024422338,1539697585.024476538,1539697585.032499533,+0.000827193
1539698618.321172764,1539698618.327716272,1539698618.327768987,1539698618.337828753,-0.001757979
1539699649.191320673,1539699649.207209515,1539699649.207268194,1539699649.215117891,+0.004019618
1539700686.595433716,1539700686.605559168,1539700686.605611996,1539700686.616300652,-0.000281572
1539701721.209065583,1539701721.222812196,1539701721.222861999,1539701721.227495555,+0.004556417
1539702758.730574295,1539702758.740948630,1539702758.741000135,1539702758.746044454,+0.002665043
1539703784.559409693,1539703784.571485845,1539703784.571535889,1539703784.579597255,+0.002007365
1539704814.059161297,1539704814.070593815,1539704814.070636541,1539704814.072351484,+0.004858851
1539705842.939590301,1539705842.956594864,1539705842.956643389,1539705842.960393073,+0.006627440
1539706877.249704148,1539706877.263388873,1539706877.263439409,1539706877.263716255,+0.006703973
1539707907.116828560,1539707907.129293566,1539707907.129336693,1539707907.132475137,+0.004663348
1539708949.606756342,1539708949.620835145,1539708949.620900279,1539708949.620642882,+0.007168055
1539709993.672452288,1539709993.689298345,1539709993.689348708,1539709993.688644599,+0.008775115
1539711028.900758886,1539711028.913524872,1539711028.913575056,1539711028.921057363,+0.002641797
1539712057.699748073,1539712057.712888385,1539712057.712938891,1539712057.719229679,+0.003424764
1539713089.117347826,1539713089.130385769,1539713089.130438062,1539713089.130655889,+0.006410122
1539714113.294952106,1539714113.313032794,1539714113.313089860,1539714113.313148413,+0.009011030
1539715149.163164190,1539715149.174588406,1539715149.174638974,1539715149.175753094,+0.005155087
1539716192.193738476,1539716192.210579271,1539716192.210629761,1539716192.213681603,+0.006894350
1539717230.587377972,1539717230.597723953,1539717230.597768473,1539717230.598855800,+0.004629374
1539718274.371623371,1539718274.388353028,1539718274.388432411,1539718274.390971708,+0.007095337
1539719311.189216142,1539719311.204861173,1539719311.204932374,1539719311.207096793,+0.006740332
1539720336.623169356,1539720336.634899512,1539720336.634950313,1539720336.637339490,+0.004670501
1539721368.721207534,1539721368.732479783,1539721368.732530260,1539721368.733210086,+0.005296230
1539722397.966462209,1539722397.980346027,1539722397.980396129,1539722397.981205778,+0.006537080
1539723435.697456892,1539723435.715049505,1539723435.715099829,1539723435.717906934,+0.007392764
1539724464.859855341,1539724464.871592391,1539724464.871663219,1539724464.872798261,+0.005300999
1539725505.879331972,1539725505.892241770,1539725505.892314780,1539725505.895023357,+0.005100489
1539726535.277362863,1539726535.287823212,1539726535.287874821,1539726535.291141398,+0.003596902
1539727561.769620191,1539727561.779986363,1539727561.780035673,1539727561.783416534,+0.003492713
1539728606.013568254,1539728606.023533479,1539728606.023588236,1539728606.027102880,+0.003225327
1539729631.284254412,1539729631.292205492,1539729631.292258798,1539729631.295860412,+0.002174735
1539730656.611277299,1539730656.620505945,1539730656.620558340,1539730656.625317446,+0.002234817
1539731685.836240616,1539731685.843242990,1539731685.843295779,1539731685.847767344,+0.001265407
1539732714.641234583,1539732714.647996156,1539732714.648049356,1539732714.653254738,+0.000778079
1539733758.297392026,1539733758.307993553,1539733758.308043296,1539733758.313230221,+0.002707243
1539734791.877319217,1539734791.883199208,1539734791.883252555,1539734791.888349759,+0.000391364
1539735823.354750658,1539735823.364062402,1539735823.364121737,1539735823.369723601,+0.001854897
1539736852.947057176,1539736852.954941021,1539736852.954988835,1539736852.979185075,-0.008156300
1539737879.984321250,1539737879.991408657,1539737879.991459772,1539737879.997883009,+0.000331998
1539738907.091560948,1539738907.100105117,1539738907.100155847,1539738907.107767732,+0.000466108
1539739942.702705558,1539739942.710016567,1539739942.710066675,1539739942.716295123,+0.000541210
1539740968.273963358,1539740968.279403158,1539740968.279458194,1539740968.285412786,-0.000257373
1539742009.330282411,1539742009.335541763,1539742009.335592569,1539742009.341943402,-0.000545859
1539743046.361029956,1539743046.369962422,1539743046.370014030,1539743046.377594760,+0.000675917
1539744082.553449326,1539744082.560968518,1539744082.561022633,1539744082.568423520,+0.000059009
1539745126.887200730,1539745126.895087100,1539745126.895134425,1539745126.901414150,+0.000803232
1539746163.091377063,1539746163.103845545,1539746163.103894296,1539746163.109395692,+0.003483534
1539747196.992759224,1539747197.000573058,1539747197.000624782,1539747197.005536917,+0.001450896
1539748228.765610901,1539748228.773966227,1539748228.774016273,1539748228.778932705,+0.001719475
1539749261.190619639,1539749261.201719261,1539749261.201769479,1539749261.205590388,+0.003639340
1539750305.207968971,1539750305.217067896,1539750305.217116252,1539750305.220373234,+0.002921104
1539751332.787089803,1539751332.798252767,1539751332.798301526,1539751332.804635322,+0.002414584
1539752360.439357032,1539752360.449835286,1539752360.449885696,1539752360.452628828,+0.003867507
1539753400.346530091,1539753400.355929475,1539753400.355980225,1539753400.357965189,+0.003707051
1539754426.794112156,1539754426.805611781,1539754426.805654755,1539754426.808991181,+0.004081607
1539755460.150903788,1539755460.174294304,1539755460.174344781,1539755460.166758011,+0.015488625
1539756501.084519123,1539756501.130903273,1539756501.130957140,1539756501.097963958,+0.039688587
1539756757.584911637,1539756757.635290551,1539756757.635335205,1539756757.598209975,+0.043752193
1539756886.416331912,1539756886.471122562,1539756886.471173593,1539756886.431183442,+0.047390342
1539757015.856617855,1539757015.911713470,1539757015.911761001,1539757015.869529181,+0.048663616
1539757144.357615168,1539757144.412985163,1539757144.413032487,1539757144.368500718,+0.049950838
1539757274.296483225,1539757274.354483750,1539757274.354532132,1539757274.307885744,+0.052323580
1539757404.423138741,1539757404.484315260,1539757404.484361944,1539757404.435666443,+0.054935813
1539757534.884244458,1539757534.946374750,1539757534.946422199,1539757534.895560006,+0.056496143
1539757663.023563829,1539757663.088034195,1539757663.088075015,1539757663.034968598,+0.058788300
1539757792.423199017,1539757792.489677148,1539757792.489724072,1539757792.434628892,+0.060786724
1539757921.930615866,1539757922.000792943,1539757922.000838969,1539757921.943783462,+0.063616276
1539758050.935728710,1539758051.006221902,1539758051.006267948,1539758050.947221610,+0.064769864
1539758179.203874749,1539758179.277796571,1539758179.277842640,1539758179.217367547,+0.067198277
1539758308.242146697,1539758308.317553383,1539758308.317616115,1539758308.253228222,+0.069897294
1539758437.590310475,1539758437.670550364,1539758437.670628968,1539758437.603338765,+0.073765039
1539758566.177055243,1539758566.262317890,1539758566.262364369,1539758566.192121756,+0.077752590
1539758695.281652517,1539758695.365855804,1539758695.365902681,1539758695.293015762,+0.078545094
1539758825.102148665,1539758825.191997245,1539758825.192043356,1539758825.116259018,+0.082816362
1539758954.423197206,1539758954.514053661,1539758954.514100635,1539758954.435595270,+0.084680796
1539759084.227205656,1539759084.322154174,1539759084.322201141,1539759084.241025087,+0.088062406
1539759213.917936367,1539759214.012087312,1539759214.012152155,1539759213.929196581,+0.088553309
1539759343.566158735,1539759343.660558788,1539759343.660608466,1539759343.578037951,+0.088485241
1539759472.654990157,1539759472.748406912,1539759472.748463632,1539759472.669087272,+0.086396575
1539759602.927133432,1539759603.021226411,1539759603.021271973,1539759602.939900547,+0.087732196
1539759732.763177351,1539759732.855551487,1539759732.855598411,1539759732.775352224,+0.086310148
1539759861.927832381,1539759862.019948940,1539759862.019998553,1539759861.939470482,+0.086322308
1539759991.244707664,1539759991.337479348,1539759991.337526803,1539759991.257262263,+0.086518168
1539760119.715189701,1539760119.808978553,1539760119.809026443,1539760119.728923088,+0.086946130
1539760249.987052094,1539760250.079210394,1539760250.079259492,1539760249.999259289,+0.086079121
1539760379.310231675,1539760379.401068706,1539760379.401111419,1539760379.321406165,+0.085271120
1539760507.828097107,1539760507.919476665,1539760507.919527604,1539760507.840656893,+0.085125089
1539760635.982779018,1539760636.075613980,1539760636.075660270,1539760635.995915564,+0.086289763
1539760766.147359434,1539760766.239577657,1539760766.239622565,1539760766.159912440,+0.085964322
1539760895.320166939,1539760895.411320689,1539760895.411367231,1539760895.331473442,+0.085523844
1539761024.540985493,1539761024.633994793,1539761024.634041209,1539761024.554038328,+0.086506128
1539761153.894579399,1539761153.987688465,1539761153.987738205,1539761153.907658115,+0.086594582
1539761282.717109450,1539761282.809196777,1539761282.809252293,1539761282.729011397,+0.086164117
1539761540.231731610,1539761540.335470783,1539761540.335518410,1539761540.260291351,+0.089483023
1539761797.942110190,1539761798.026529148,1539761798.026583201,1539761797.955954780,+0.077523589
1539761928.481470536,1539761928.562265329,1539761928.562311895,1539761928.496081686,+0.073512554
1539762058.049348321,1539762058.126556528,1539762058.126599102,1539762058.060282198,+0.071762562
1539762186.135738068,1539762186.212674226,1539762186.212721111,1539762186.148336533,+0.070660233
1539762316.202909077,1539762316.279505584,1539762316.279552664,1539762316.217195410,+0.069476843
1539762444.658809293,1539762444.731635116,1539762444.731680977,1539762444.671373682,+0.066566586
1539762574.902378175,1539762574.971639075,1539762574.971684933,1539762574.913313279,+0.063816309
1539762704.212771297,1539762704.283481430,1539762704.283525812,1539762704.226908807,+0.063663363
1539762834.779422082,1539762834.846275543,1539762834.846323599,1539762834.791068482,+0.061054230
1539762962.954980342,1539762963.019850122,1539762963.019900786,1539762962.966352621,+0.059208870
1539763092.540416191,1539763092.604118034,1539763092.604163631,1539763092.552015861,+0.057924867
1539763222.112095166,1539763222.173555088,1539763222.173602628,1539763222.125158117,+0.054952264
1539763351.423211896,1539763351.483858461,1539763351.483905386,1539763351.434872286,+0.054839730
1539763481.600260727,1539763481.659458526,1539763481.659509710,1539763481.612027259,+0.053340197
1539763610.578878893,1539763610.637479348,1539763610.637517403,1539763610.591368598,+0.052374601
1539763739.975222175,1539763740.031889442,1539763740.031935912,1539763739.987013542,+0.050794840
1539763870.238205258,1539763870.293618046,1539763870.293664961,1539763870.250488026,+0.049294829
1539763999.585539918,1539763999.639604295,1539763999.639643315,1539763999.597427839,+0.048140049
1539764128.967509405,1539764129.021309327,1539764129.021362606,1539764128.980474717,+0.047343850
1539764258.112908104,1539764258.167806257,1539764258.167851827,1539764258.128622891,+0.047063470
1539764387.681961364,1539764387.732782338,1539764387.732828374,1539764387.693981721,+0.044833899
1539764516.423247340,1539764516.473341328,1539764516.473387908,1539764516.435721287,+0.043880224
1539764645.578449713,1539764645.626377663,1539764645.626425300,1539764645.589645949,+0.042353630
1539764775.443626002,1539764775.490929818,1539764775.490993744,1539764775.455464943,+0.041416407
1539764904.122413462,1539764904.168699158,1539764904.168748090,1539764904.133920577,+0.040556669
1539765033.291373128,1539765033.336267725,1539765033.336312705,1539765033.303403780,+0.038901806
1539765163.363092552,1539765163.410282474,1539765163.410328675,1539765163.377401061,+0.040058613
1539765292.139445264,1539765292.183666323,1539765292.183716832,1539765292.151503566,+0.038217068
1539765420.536495205,1539765420.579548401,1539765420.579595375,1539765420.548432984,+0.037107706
1539765551.182440507,1539765551.228299634,1539765551.228356786,1539765551.198153815,+0.038031101
1539765680.479966966,1539765680.520023657,1539765680.520070532,1539765680.491348180,+0.034389496
1539765810.436721830,1539765810.476305076,1539765810.476351836,1539765810.449040594,+0.033447146
1539765940.733849636,1539765940.772042985,1539765940.772095492,1539765940.746010168,+0.032139421
1539766070.141775896,1539766070.179020131,1539766070.179067044,1539766070.155178508,+0.030566454
1539766199.299148744,1539766199.337285561,1539766199.337319086,1539766199.313883177,+0.030786395
1539766327.636301152,1539766327.670585229,1539766327.670624991,1539766327.648184070,+0.028362513
1539766457.787308289,1539766457.821180113,1539766457.821258509,1539766457.800242297,+0.027444124
1539766588.064375906,1539766588.096863444,1539766588.096931783,1539766588.078308401,+0.025555491
1539766717.824573471,1539766717.855388355,1539766717.855435010,1539766717.836408464,+0.024920702
1539766847.227053112,1539766847.259248465,1539766847.259295652,1539766847.241366278,+0.025062323
1539766975.423129859,1539766975.451125070,1539766975.451173614,1539766975.434244691,+0.022462130
1539767104.548230808,1539767104.576870103,1539767104.576927816,1539767104.561068813,+0.022249222
1539767234.727092971,1539767234.753473340,1539767234.753520608,1539767234.738531132,+0.020684958
1539767364.423134344,1539767364.449666613,1539767364.449713851,1539767364.436095677,+0.020075202
1539767494.423215580,1539767494.447205757,1539767494.447250660,1539767494.434129102,+0.018555880
1539767623.996712345,1539767624.021648840,1539767624.021693567,1539767624.009712004,+0.018458962
1539767753.601355932,1539767753.623293279,1539767753.623343893,1539767753.612769077,+0.016255975
1539767883.497046473,1539767883.518314134,1539767883.518359268,1539767883.508955814,+0.015335560
1539768140.057066797,1539768140.075845540,1539768140.075892003,1539768140.069283686,+0.012693524
1539768398.763547393,1539768398.779586653,1539768398.779636916,1539768398.775651726,+0.010012150
1539768655.851154182,1539768655.868065646,1539768655.868112548,1539768655.866518188,+0.009252906
1539768912.740401936,1539768912.754009746,1539768912.754061549,1539768912.754821252,+0.006423950
1539769169.748071170,1539769169.758175255,1539769169.758255355,1539769169.761049442,+0.003654957
1539769426.083619650,1539769426.089707063,1539769426.089754195,1539769426.095084795,+0.000378370
1539769684.229566424,1539769684.234130981,1539769684.234176017,1539769684.240919223,-0.001089215
1539769944.334776434,1539769944.337884219,1539769944.337930545,1539769944.347302199,-0.003131986
1539770202.735528734,1539770202.736301125,1539770202.736352860,1539770202.747331633,-0.005103111
1539770459.542347975,1539770459.542205857,1539770459.542244685,1539770459.555049099,-0.006473303
1539770716.421788084,1539770716.420295221,1539770716.420346495,1539770716.437957898,-0.009552121
1539770973.730625197,1539770973.726123650,1539770973.726172462,1539770973.744062982,-0.011196017
1539771231.057038299,1539771231.050167849,1539771231.050213364,1539771231.068627805,-0.012642503
1539771490.808115687,1539771490.803132932,1539771490.803183649,1539771490.823644194,-0.012721658
1539771750.764184909,1539771750.754191536,1539771750.754296999,1539771750.776989545,-0.016342878
1539772011.084703312,1539772011.075970743,1539772011.076019969,1539772011.097952217,-0.015332341
1539772272.088993630,1539772272.079049783,1539772272.079098466,1539772272.101435981,-0.016140580
1539772530.039105474,1539772530.029755248,1539772530.029805664,1539772530.054376868,-0.016960621
1539772789.154450972,1539772789.146972358,1539772789.147019574,1539772789.170124292,-0.015291572
1539773045.957847005,1539773045.948696380,1539773045.948752737,1539773045.972235545,-0.016316772
1539773306.164444218,1539773306.152638820,1539773306.152675092,1539773306.176885430,-0.018007755
1539773563.083388862,1539773563.071186621,1539773563.071248921,1539773563.095785180,-0.018369198
1539773823.957658770,1539773823.947110443,1539773823.947159778,1539773823.972259449,-0.017824054
1539774080.779674561,1539774080.768202846,1539774080.768253951,1539774080.794443418,-0.018830538
1539774341.034930505,1539774341.020980614,1539774341.021026079,1539774341.049366865,-0.021145344
1539774600.785155611,1539774600.770689669,1539774600.770736269,1539774600.797913025,-0.020821333
1539775123.036813602,1539775123.023743217,1539775123.023793734,1539775123.052349490,-0.020813107
1539775638.243507303,1539775638.228902827,1539775638.228956266,1539775638.258966736,-0.022307515
1539776155.796385608,1539776155.781434721,1539776155.781479660,1539776155.811628444,-0.022549748
1539776675.127237354,1539776675.110719139,1539776675.110763298,1539776675.141085006,-0.023419857
1539777188.601321550,1539777188.591709623,1539777188.591760263,1539777188.619288383,-0.018570065
1539777703.527619221,1539777703.512635954,1539777703.512686659,1539777703.539278994,-0.020787716
1539778216.150458279,1539778216.137649441,1539778216.137700245,1539778216.163686767,-0.019397616
